date,day_of_week,month,meal_type,people_served,food_prepared_kg,food_consumed_kg,food_wasted_kg,temperature,rainfall,festival,special_event
2025-06-29,6,6,Lunch,188,79.72,66.46,13.26,26.2,0.0,0,0
2025-06-29,6,6,Dinner,141,61.81,56.25,5.56,20.8,0.0,0,0
2025-06-30,0,6,Breakfast,231,92.94,82.4,10.55,27.7,0.0,1,0
2025-06-30,0,6,Lunch,315,168.23,125.66,42.57,20.0,0.0,0,0
2025-06-30,0,6,Dinner,222,128.85,102.99,25.86,17.5,0.0,0,0
2025-07-01,1,7,Breakfast,164,79.97,73.19,6.78,23.4,0.0,0,1
2025-07-01,1,7,Lunch,306,176.85,143.27,33.58,19.1,0.0,0,0
2025-07-01,1,7,Dinner,207,123.52,107.07,16.45,26.2,0.0,0,0
2025-07-02,2,7,Breakfast,145,71.05,55.64,15.41,24.4,0.0,0,0
2025-07-02,2,7,Lunch,287,126.29,98.49,27.8,16.8,0.0,0,0
2025-07-02,2,7,Dinner,203,111.75,99.27,12.48,21.4,0.0,0,0
2025-07-03,3,7,Breakfast,168,88.08,78.79,9.3,29.8,0.0,0,0
2025-07-03,3,7,Lunch,300,172.26,135.32,36.93,13.8,0.0,0,0
2025-07-03,3,7,Dinner,230,126.47,119.03,7.44,26.7,1.5,0,0
2025-07-04,4,7,Breakfast,160,88.58,78.55,10.03,25.2,0.0,0,0
2025-07-04,4,7,Lunch,267,138.47,129.33,9.14,19.4,0.2,0,0
2025-07-04,4,7,Dinner,234,140.24,124.49,15.75,20.8,0.0,0,0
2025-07-05,5,7,Breakfast,102,56.35,47.01,9.33,18.3,0.0,0,0
2025-07-05,5,7,Lunch,218,96.93,90.2,6.73,18.5,0.0,0,1
2025-07-05,5,7,Dinner,119,65.41,60.55,4.86,26.3,0.0,0,0
2025-07-06,6,7,Breakfast,88,35.21,31.78,3.43,28.5,0.0,0,0
2025-07-06,6,7,Lunch,167,86.97,64.44,22.53,26.2,0.5,0,0
2025-07-06,6,7,Dinner,132,72.38,56.14,16.24,20.5,0.0,0,0
2025-07-07,0,7,Breakfast,156,70.11,62.2,7.92,20.2,0.0,0,0
2025-07-07,0,7,Lunch,289,138.23,121.41,16.82,27.8,0.4,0,0
2025-07-07,0,7,Dinner,229,124.53,102.86,21.67,30.9,0.0,0,0
2025-07-08,1,7,Breakfast,162,75.85,68.33,7.52,20.0,0.0,0,0
2025-07-08,1,7,Lunch,328,132.05,123.63,8.43,25.2,0.0,0,0
2025-07-08,1,7,Dinner,197,87.44,70.58,16.86,14.3,0.0,0,0
2025-07-09,2,7,Breakfast,162,72.37,55.42,16.94,31.5,0.0,0,0
2025-07-09,2,7,Lunch,313,128.74,93.44,35.29,28.6,0.0,0,0
2025-07-09,2,7,Dinner,192,111.59,93.92,17.66,17.6,0.0,0,0
2025-07-10,3,7,Breakfast,127,72.56,67.92,4.64,18.7,0.0,0,0
2025-07-10,3,7,Lunch,242,106.78,98.15,8.63,28.6,0.0,0,0
2025-07-10,3,7,Dinner,175,100.42,84.56,15.86,24.2,0.0,0,0
2025-07-11,4,7,Breakfast,148,83.83,69.04,14.8,21.4,0.0,0,0
2025-07-11,4,7,Lunch,267,129.29,103.77,25.52,30.4,0.0,0,0
2025-07-11,4,7,Dinner,192,77.15,66.11,11.05,22.4,0.0,0,0
2025-07-12,5,7,Breakfast,80,32.51,30.4,2.11,22.2,0.0,0,0
2025-07-12,5,7,Lunch,197,104.3,74.18,30.12,25.4,0.0,0,0
2025-07-12,5,7,Dinner,112,63.23,47.58,15.65,24.7,0.0,0,0
2025-07-13,6,7,Breakfast,81,45.39,36.78,8.61,17.0,0.0,0,0
2025-07-13,6,7,Lunch,179,103.28,87.19,16.09,31.0,0.0,0,0
2025-07-13,6,7,Dinner,164,91.71,83.82,7.89,21.4,0.1,1,0
2025-07-14,0,7,Breakfast,164,73.63,64.07,9.56,23.9,0.0,0,0
2025-07-14,0,7,Lunch,268,157.61,120.59,37.01,33.8,0.0,0,0
2025-07-14,0,7,Dinner,209,94.57,69.08,25.49,22.0,2.9,0,0
2025-07-15,1,7,Breakfast,154,81.34,75.27,6.08,38.2,0.0,0,0
2025-07-15,1,7,Lunch,267,156.56,120.51,36.05,23.1,0.0,0,0
2025-07-15,1,7,Dinner,202,86.87,61.65,25.22,22.0,1.5,0,0
2025-07-16,2,7,Breakfast,161,65.4,50.27,15.12,23.2,0.0,0,0
2025-07-16,2,7,Lunch,229,133.09,110.34,22.75,24.6,8.1,0,0
2025-07-16,2,7,Dinner,218,117.21,88.49,28.72,29.1,0.0,0,0
2025-07-17,3,7,Breakfast,145,82.32,71.1,11.22,32.2,0.0,0,0
2025-07-17,3,7,Lunch,272,120.2,97.82,22.38,21.2,0.0,0,0
2025-07-17,3,7,Dinner,222,104.95,93.31,11.64,29.8,0.0,0,0
2025-07-18,4,7,Breakfast,133,70.14,52.97,17.16,29.3,0.0,0,0
2025-07-18,4,7,Lunch,321,185.8,153.19,32.61,30.5,0.0,0,0
2025-07-18,4,7,Dinner,209,118.14,89.42,28.72,27.0,0.0,0,0
2025-07-19,5,7,Breakfast,91,38.39,34.5,3.89,32.0,0.0,0,0
2025-07-19,5,7,Lunch,222,100.71,71.53,29.18,23.6,0.9,0,1
2025-07-19,5,7,Dinner,141,80.94,59.46,21.48,22.8,0.0,0,0
2025-07-20,6,7,Breakfast,88,41.12,31.19,9.93,24.3,2.4,0,0
2025-07-20,6,7,Lunch,161,69.87,65.77,4.09,38.9,0.0,0,0
2025-07-20,6,7,Dinner,115,56.02,45.02,11.0,24.9,0.0,0,0
2025-07-21,0,7,Breakfast,166,78.68,64.63,14.04,29.5,0.6,0,0
2025-07-21,0,7,Lunch,287,152.73,143.2,9.52,20.9,0.0,0,0
2025-07-21,0,7,Dinner,172,75.37,61.07,14.31,35.5,1.5,0,0
2025-07-22,1,7,Breakfast,155,80.74,60.52,20.21,31.3,1.0,0,0
2025-07-22,1,7,Lunch,298,177.24,153.46,23.78,33.5,0.0,0,0
2025-07-22,1,7,Dinner,186,94.11,72.7,21.41,17.0,0.0,0,0
2025-07-23,2,7,Breakfast,154,65.51,61.15,4.36,20.6,0.0,0,0
2025-07-23,2,7,Lunch,409,194.16,168.99,25.17,23.2,0.0,0,1
2025-07-23,2,7,Dinner,187,101.11,87.08,14.03,24.2,1.5,0,0
2025-07-24,3,7,Breakfast,147,68.24,52.07,16.17,27.5,0.0,0,0
2025-07-24,3,7,Lunch,304,132.62,116.44,16.18,31.5,0.0,0,0
2025-07-24,3,7,Dinner,166,80.36,65.92,14.45,17.9,0.0,0,0
2025-07-25,4,7,Breakfast,129,56.63,51.19,5.44,17.6,0.0,0,0
2025-07-25,4,7,Lunch,342,152.94,134.99,17.95,24.7,0.0,0,0
2025-07-25,4,7,Dinner,190,89.86,82.53,7.34,21.2,0.0,0,0
2025-07-26,5,7,Breakfast,80,42.84,33.09,9.75,16.8,0.0,0,0
2025-07-26,5,7,Lunch,182,86.53,74.94,11.59,21.5,0.0,0,0
2025-07-26,5,7,Dinner,115,50.0,44.51,5.49,22.2,0.0,0,0
2025-07-27,6,7,Breakfast,87,40.25,31.15,9.11,25.2,0.0,0,0
2025-07-27,6,7,Lunch,186,87.42,73.24,14.18,28.1,0.0,0,0
2025-07-27,6,7,Dinner,116,56.88,51.15,5.73,20.6,0.0,0,0
2025-07-28,0,7,Breakfast,152,79.93,59.0,20.93,20.7,0.0,0,0
2025-07-28,0,7,Lunch,335,178.85,134.86,43.99,30.0,0.0,0,0
2025-07-28,0,7,Dinner,264,106.16,90.84,15.32,29.0,0.0,0,1
2025-07-29,1,7,Breakfast,219,122.36,106.92,15.44,30.3,0.0,1,0
2025-07-29,1,7,Lunch,342,144.18,103.44,40.74,18.9,0.0,0,0
2025-07-29,1,7,Dinner,250,119.9,84.73,35.18,28.0,0.0,0,0
2025-07-30,2,7,Breakfast,162,65.38,46.99,18.4,23.2,0.0,0,0
2025-07-30,2,7,Lunch,300,166.28,151.37,14.91,27.5,0.0,0,0
2025-07-30,2,7,Dinner,225,101.66,89.17,12.49,32.7,0.0,0,0
2025-07-31,3,7,Breakfast,142,70.34,54.0,16.34,22.4,0.0,0,0
2025-07-31,3,7,Lunch,288,158.21,144.68,13.54,25.4,0.0,0,0
2025-07-31,3,7,Dinner,199,82.19,74.49,7.7,19.5,0.0,0,0
2025-08-01,4,8,Breakfast,166,80.74,72.38,8.36,24.5,0.0,0,0
2025-08-01,4,8,Lunch,298,168.17,141.03,27.14,28.5,0.0,0,0
2025-08-01,4,8,Dinner,173,85.39,73.57,11.81,24.3,2.8,0,0
2025-08-02,5,8,Breakfast,100,50.62,36.09,14.53,25.8,0.0,0,0
2025-08-02,5,8,Lunch,172,86.59,77.14,9.45,26.9,0.0,0,0
2025-08-02,5,8,Dinner,116,56.54,45.19,11.35,32.2,0.0,0,0
2025-08-03,6,8,Breakfast,103,53.06,42.76,10.3,27.6,0.0,0,0
2025-08-03,6,8,Lunch,181,90.19,85.13,5.06,18.6,0.0,0,0
2025-08-03,6,8,Dinner,99,58.59,51.5,7.09,29.8,0.0,0,0
2025-08-04,0,8,Breakfast,164,96.98,79.99,17.0,28.4,0.0,0,0
2025-08-04,0,8,Lunch,321,128.64,97.81,30.82,25.7,0.0,0,0
2025-08-04,0,8,Dinner,305,149.58,128.08,21.5,13.1,0.0,1,0
2025-08-05,1,8,Breakfast,171,77.07,58.35,18.73,26.9,0.0,0,0
2025-08-05,1,8,Lunch,289,149.57,107.09,42.48,21.5,0.7,0,0
2025-08-05,1,8,Dinner,168,76.27,57.34,18.94,23.4,0.0,0,0
2025-08-06,2,8,Breakfast,176,100.63,73.39,27.23,20.1,0.0,0,0
2025-08-06,2,8,Lunch,332,195.55,143.81,51.74,28.3,0.0,0,0
2025-08-06,2,8,Dinner,230,104.44,94.09,10.35,18.7,0.8,0,0
2025-08-07,3,8,Breakfast,109,49.75,40.34,9.41,29.3,0.0,0,0
2025-08-07,3,8,Lunch,297,157.63,148.02,9.61,25.5,0.0,0,0
2025-08-07,3,8,Dinner,215,93.79,84.65,9.14,29.7,0.0,0,0
2025-08-08,4,8,Breakfast,173,88.42,65.66,22.77,24.5,0.4,0,1
2025-08-08,4,8,Lunch,320,137.82,121.74,16.08,21.4,0.0,0,1
2025-08-08,4,8,Dinner,209,112.36,87.62,24.74,23.8,0.0,0,0
2025-08-09,5,8,Breakfast,97,47.07,39.27,7.8,24.6,1.2,0,0
2025-08-09,5,8,Lunch,172,100.09,70.51,29.58,24.8,0.0,0,0
2025-08-09,5,8,Dinner,123,71.03,58.08,12.95,32.2,0.0,0,0
2025-08-10,6,8,Breakfast,98,47.0,38.94,8.07,26.1,0.0,0,0
2025-08-10,6,8,Lunch,201,84.06,72.46,11.6,22.5,0.0,0,0
2025-08-10,6,8,Dinner,101,56.0,50.79,5.2,16.4,0.0,0,0
2025-08-11,0,8,Breakfast,154,89.32,72.53,16.79,29.1,0.0,0,0
2025-08-11,0,8,Lunch,254,145.34,104.28,41.06,21.4,0.0,0,0
2025-08-11,0,8,Dinner,210,116.27,107.12,9.16,20.2,0.0,0,0
2025-08-12,1,8,Breakfast,127,63.83,55.39,8.45,24.0,0.0,0,0
2025-08-12,1,8,Lunch,294,138.05,114.6,23.45,29.1,0.0,0,0
2025-08-12,1,8,Dinner,236,115.71,92.8,22.91,20.2,0.0,0,0
2025-08-13,2,8,Breakfast,162,94.32,89.44,4.88,19.5,0.0,0,0
2025-08-13,2,8,Lunch,231,99.84,94.75,5.09,23.8,6.4,0,0
2025-08-13,2,8,Dinner,173,99.04,76.34,22.69,25.1,0.0,0,0
2025-08-14,3,8,Breakfast,167,76.46,68.98,7.47,30.6,0.0,0,0
2025-08-14,3,8,Lunch,341,165.39,127.16,38.23,24.0,0.0,0,0
2025-08-14,3,8,Dinner,165,89.71,67.59,22.12,26.3,0.0,0,0
2025-08-15,4,8,Breakfast,130,63.67,53.12,10.55,23.1,0.0,0,0
2025-08-15,4,8,Lunch,287,143.38,120.23,23.15,22.7,1.1,0,0
2025-08-15,4,8,Dinner,210,123.78,90.85,32.93,33.8,0.0,0,0
2025-08-16,5,8,Breakfast,89,48.24,40.2,8.03,17.5,0.0,0,0
2025-08-16,5,8,Lunch,188,87.07,62.84,24.23,22.6,0.0,0,0
2025-08-16,5,8,Dinner,113,45.47,37.73,7.74,21.8,0.0,0,0
2025-08-17,6,8,Breakfast,90,52.7,47.81,4.9,27.2,0.0,0,0
2025-08-17,6,8,Lunch,166,83.11,59.58,23.52,19.4,0.0,0,0
2025-08-17,6,8,Dinner,127,73.38,66.87,6.51,29.3,0.0,0,0
2025-08-18,0,8,Breakfast,153,67.93,54.15,13.78,34.7,1.4,0,0
2025-08-18,0,8,Lunch,319,145.73,108.42,37.3,27.0,0.0,0,0
2025-08-18,0,8,Dinner,281,134.38,96.75,37.63,20.7,0.0,0,1
2025-08-19,1,8,Breakfast,137,56.28,46.66,9.62,25.9,0.0,0,0
2025-08-19,1,8,Lunch,300,156.58,117.3,39.28,19.0,0.0,0,0
2025-08-19,1,8,Dinner,189,83.53,68.75,14.79,21.5,3.9,0,0
2025-08-20,2,8,Breakfast,150,63.82,51.03,12.79,29.7,0.0,0,0
2025-08-20,2,8,Lunch,278,163.89,119.9,43.99,22.4,0.0,0,0
2025-08-20,2,8,Dinner,223,118.58,99.8,18.78,21.6,0.0,0,0
2025-08-21,3,8,Breakfast,99,57.34,40.96,16.37,22.5,0.0,0,0
2025-08-21,3,8,Lunch,278,139.38,101.97,37.4,27.2,0.0,0,0
2025-08-21,3,8,Dinner,256,137.56,125.22,12.33,32.9,0.0,0,1
2025-08-22,4,8,Breakfast,143,68.7,62.61,6.08,32.2,0.0,0,0
2025-08-22,4,8,Lunch,261,134.52,105.68,28.85,31.5,0.0,0,0
2025-08-22,4,8,Dinner,214,96.82,76.08,20.74,23.2,0.0,0,0
2025-08-23,5,8,Breakfast,84,42.05,35.58,6.47,33.0,0.0,0,0
2025-08-23,5,8,Lunch,184,100.55,93.85,6.71,30.6,0.0,0,0
2025-08-23,5,8,Dinner,143,58.03,50.63,7.4,21.2,0.0,0,0
2025-08-24,6,8,Breakfast,89,46.67,38.57,8.1,19.7,0.0,0,0
2025-08-24,6,8,Lunch,184,88.98,74.87,14.11,26.5,0.0,0,0
2025-08-24,6,8,Dinner,135,78.97,57.5,21.47,18.4,0.3,0,0
2025-08-25,0,8,Breakfast,139,67.91,48.12,19.79,23.6,0.0,0,0
2025-08-25,0,8,Lunch,282,130.34,94.48,35.85,30.0,0.0,0,0
2025-08-25,0,8,Dinner,189,87.77,74.14,13.64,28.8,1.4,0,0
2025-08-26,1,8,Breakfast,146,76.7,65.93,10.78,28.6,0.0,0,0
2025-08-26,1,8,Lunch,362,160.41,115.65,44.76,29.4,2.6,0,0
2025-08-26,1,8,Dinner,145,59.11,50.47,8.64,36.2,1.2,0,0
2025-08-27,2,8,Breakfast,154,65.4,61.81,3.6,23.3,0.0,0,0
2025-08-27,2,8,Lunch,284,150.15,108.41,41.74,18.2,0.0,0,0
2025-08-27,2,8,Dinner,217,124.28,115.87,8.41,23.8,0.0,0,0
2025-08-28,3,8,Breakfast,143,73.7,56.65,17.05,28.8,0.0,0,0
2025-08-28,3,8,Lunch,323,168.55,153.94,14.61,15.5,0.0,0,0
2025-08-28,3,8,Dinner,165,87.83,74.48,13.35,25.7,0.0,0,0
2025-08-29,4,8,Breakfast,174,79.17,56.99,22.17,27.4,0.0,0,0
2025-08-29,4,8,Lunch,237,110.58,98.27,12.31,33.0,0.0,0,0
2025-08-29,4,8,Dinner,227,107.87,100.93,6.94,31.5,0.0,0,0
2025-08-30,5,8,Breakfast,101,50.03,38.72,11.31,26.7,0.0,0,0
2025-08-30,5,8,Lunch,181,91.42,80.56,10.86,18.7,0.2,0,0
2025-08-30,5,8,Dinner,108,53.96,45.59,8.37,35.0,0.0,0,0
2025-08-31,6,8,Breakfast,77,31.94,23.19,8.75,20.6,0.0,0,0
2025-08-31,6,8,Lunch,195,92.9,78.13,14.76,18.7,1.3,0,0
2025-08-31,6,8,Dinner,108,53.01,46.64,6.37,15.7,0.0,0,0
2025-09-01,0,9,Breakfast,208,93.88,76.42,17.46,20.8,0.0,0,1
2025-09-01,0,9,Lunch,288,162.38,135.88,26.5,24.6,0.0,0,0
2025-09-01,0,9,Dinner,196,87.35,65.95,21.4,24.6,0.0,0,0
2025-09-02,1,9,Breakfast,157,70.76,58.46,12.29,27.1,0.0,0,0
2025-09-02,1,9,Lunch,314,172.12,154.23,17.89,26.5,0.0,0,0
2025-09-02,1,9,Dinner,218,101.62,90.32,11.31,28.9,0.0,0,0
2025-09-03,2,9,Breakfast,143,74.71,60.38,14.33,20.7,0.0,0,0
2025-09-03,2,9,Lunch,276,126.35,91.17,35.18,24.9,0.0,0,0
2025-09-03,2,9,Dinner,212,115.17,84.51,30.65,24.2,0.0,0,0
2025-09-04,3,9,Breakfast,143,72.29,60.37,11.93,21.2,0.5,0,0
2025-09-04,3,9,Lunch,372,218.57,200.11,18.46,15.1,0.0,0,1
2025-09-04,3,9,Dinner,219,129.73,104.29,25.43,24.6,0.0,0,0
2025-09-05,4,9,Breakfast,161,73.05,65.32,7.73,32.9,0.6,0,0
2025-09-05,4,9,Lunch,319,153.43,115.01,38.42,34.9,0.0,0,0
2025-09-05,4,9,Dinner,211,101.58,81.5,20.08,25.1,0.0,0,0
2025-09-06,5,9,Breakfast,108,46.85,34.27,12.58,35.1,0.0,0,0
2025-09-06,5,9,Lunch,191,100.77,89.92,10.85,25.8,0.0,0,0
2025-09-06,5,9,Dinner,118,53.94,41.41,12.53,27.0,3.8,0,0
2025-09-07,6,9,Breakfast,86,44.09,30.92,13.16,24.1,0.0,0,0
2025-09-07,6,9,Lunch,153,83.26,73.44,9.81,15.4,0.0,0,0
2025-09-07,6,9,Dinner,162,86.78,73.13,13.66,27.2,0.0,0,1
2025-09-08,0,9,Breakfast,159,66.02,54.48,11.53,24.6,0.0,0,0
2025-09-08,0,9,Lunch,319,131.7,105.44,26.26,30.1,0.0,0,0
2025-09-08,0,9,Dinner,201,101.79,78.03,23.76,29.4,0.3,0,0
2025-09-09,1,9,Breakfast,146,61.98,57.76,4.22,29.5,0.0,0,0
2025-09-09,1,9,Lunch,290,144.78,126.32,18.46,33.4,0.0,0,0
2025-09-09,1,9,Dinner,178,103.77,85.33,18.44,31.2,0.0,0,0
2025-09-10,2,9,Breakfast,146,65.66,50.95,14.7,18.1,0.0,0,0
2025-09-10,2,9,Lunch,333,141.84,115.38,26.46,21.4,0.0,0,0
2025-09-10,2,9,Dinner,201,92.32,71.09,21.23,34.9,0.0,0,0
2025-09-11,3,9,Breakfast,138,65.72,57.82,7.89,22.7,0.0,0,0
2025-09-11,3,9,Lunch,270,130.57,122.18,8.39,18.7,0.0,0,0
2025-09-11,3,9,Dinner,204,98.09,74.09,23.99,22.7,2.6,0,0
2025-09-12,4,9,Breakfast,160,92.87,85.34,7.53,39.7,0.0,0,0
2025-09-12,4,9,Lunch,286,157.19,115.49,41.7,23.6,0.0,0,0
2025-09-12,4,9,Dinner,181,85.06,74.61,10.46,29.3,0.0,0,0
2025-09-13,5,9,Breakfast,71,37.61,33.15,4.46,29.3,0.0,0,0
2025-09-13,5,9,Lunch,175,102.98,91.53,11.45,26.5,0.0,0,0
2025-09-13,5,9,Dinner,106,57.59,45.88,11.71,21.9,2.4,0,0
2025-09-14,6,9,Breakfast,78,39.65,36.11,3.53,27.8,0.7,0,0
2025-09-14,6,9,Lunch,196,86.3,62.1,24.2,26.9,0.2,0,0
2025-09-14,6,9,Dinner,125,63.0,57.18,5.82,27.7,0.0,0,0
2025-09-15,0,9,Breakfast,144,80.8,72.55,8.25,18.5,0.0,0,0
2025-09-15,0,9,Lunch,312,129.51,98.65,30.87,32.0,0.0,0,0
2025-09-15,0,9,Dinner,233,120.14,95.39,24.75,21.1,0.7,0,0
2025-09-16,1,9,Breakfast,151,89.06,84.58,4.48,30.3,0.6,0,0
2025-09-16,1,9,Lunch,272,133.85,110.04,23.81,28.9,0.0,0,0
2025-09-16,1,9,Dinner,164,73.22,61.04,12.18,27.6,0.0,0,0
2025-09-17,2,9,Breakfast,128,54.03,44.14,9.89,25.2,0.0,0,0
2025-09-17,2,9,Lunch,279,163.18,136.62,26.55,25.8,0.0,0,0
2025-09-17,2,9,Dinner,230,111.89,101.5,10.39,16.1,3.0,0,0
2025-09-18,3,9,Breakfast,157,72.11,63.55,8.55,22.7,0.0,0,0
2025-09-18,3,9,Lunch,316,156.48,111.28,45.2,20.9,0.0,0,0
2025-09-18,3,9,Dinner,176,77.05,70.49,6.56,19.1,0.0,0,0
2025-09-19,4,9,Breakfast,128,51.7,45.7,6.0,21.6,2.2,0,0
2025-09-19,4,9,Lunch,238,112.34,91.7,20.64,31.8,5.2,0,0
2025-09-19,4,9,Dinner,206,122.73,112.92,9.81,28.5,0.0,0,0
2025-09-20,5,9,Breakfast,87,48.8,45.13,3.67,22.2,0.0,0,0
2025-09-20,5,9,Lunch,139,73.59,60.05,13.54,25.1,0.0,0,0
2025-09-20,5,9,Dinner,117,59.83,55.78,4.05,11.1,0.5,0,0
2025-09-21,6,9,Breakfast,69,29.81,24.93,4.89,21.7,0.0,0,0
2025-09-21,6,9,Lunch,181,89.39,78.67,10.72,21.0,0.0,0,0
2025-09-21,6,9,Dinner,128,68.4,49.16,19.24,13.1,0.0,0,0
2025-09-22,0,9,Breakfast,222,92.28,82.79,9.49,29.9,0.0,1,0
2025-09-22,0,9,Lunch,334,135.86,115.25,20.61,23.6,0.0,0,0
2025-09-22,0,9,Dinner,178,75.02,55.25,19.78,22.4,0.0,0,0
2025-09-23,1,9,Breakfast,142,74.9,64.52,10.39,24.8,0.2,0,0
2025-09-23,1,9,Lunch,301,161.98,135.01,26.97,34.6,0.0,0,0
2025-09-23,1,9,Dinner,176,99.43,79.6,19.83,17.4,0.0,0,0
2025-09-24,2,9,Breakfast,142,58.24,43.99,14.25,24.3,0.0,0,0
2025-09-24,2,9,Lunch,248,139.09,103.64,35.44,26.8,0.0,0,0
2025-09-24,2,9,Dinner,177,96.96,77.49,19.47,16.3,0.0,0,0
2025-09-25,3,9,Breakfast,129,61.88,43.61,18.27,21.3,0.0,0,0
2025-09-25,3,9,Lunch,315,177.27,145.96,31.31,21.9,0.0,0,0
2025-09-25,3,9,Dinner,183,77.02,72.84,4.18,28.3,0.0,0,0
2025-09-26,4,9,Breakfast,162,67.12,53.52,13.6,27.1,2.6,0,0
2025-09-26,4,9,Lunch,343,140.46,111.86,28.6,21.6,0.0,0,0
2025-09-26,4,9,Dinner,183,80.48,75.18,5.3,27.4,0.0,0,0
2025-09-27,5,9,Breakfast,86,39.93,29.27,10.66,24.8,0.0,0,0
2025-09-27,5,9,Lunch,160,70.42,54.35,16.07,32.5,0.0,0,0
2025-09-27,5,9,Dinner,112,65.97,49.4,16.56,22.5,0.0,0,0
2025-09-28,6,9,Breakfast,94,38.34,29.76,8.57,30.5,0.0,0,0
2025-09-28,6,9,Lunch,162,77.37,57.25,20.12,28.6,0.0,0,0
2025-09-28,6,9,Dinner,98,49.16,34.71,14.45,32.2,0.1,0,0
2025-09-29,0,9,Breakfast,141,64.8,51.57,13.23,29.7,0.0,0,0
2025-09-29,0,9,Lunch,264,144.86,120.67,24.19,14.7,1.1,0,0
2025-09-29,0,9,Dinner,212,99.47,73.93,25.55,27.9,0.0,0,0
2025-09-30,1,9,Breakfast,149,85.22,65.14,20.07,25.0,0.0,0,0
2025-09-30,1,9,Lunch,253,109.79,96.57,13.22,24.5,0.0,0,0
2025-09-30,1,9,Dinner,230,136.44,123.52,12.93,23.9,0.0,0,0
2025-10-01,2,10,Breakfast,142,70.14,62.83,7.31,22.2,0.0,0,0
2025-10-01,2,10,Lunch,343,180.95,127.09,53.86,28.1,0.0,0,0
2025-10-01,2,10,Dinner,217,88.36,82.46,5.9,19.3,0.0,0,0
2025-10-02,3,10,Breakfast,145,65.82,50.06,15.75,21.2,0.0,0,0
2025-10-02,3,10,Lunch,304,175.38,132.17,43.21,28.8,0.0,0,0
2025-10-02,3,10,Dinner,213,92.68,74.64,18.04,31.5,0.4,0,0
2025-10-03,4,10,Breakfast,257,134.43,121.13,13.3,24.1,0.0,1,0
2025-10-03,4,10,Lunch,304,134.44,110.98,23.46,26.9,0.0,0,0
2025-10-03,4,10,Dinner,200,117.03,100.8,16.23,23.3,0.0,0,0
2025-10-04,5,10,Breakfast,88,47.09,39.56,7.54,28.5,0.0,0,0
2025-10-04,5,10,Lunch,292,123.41,108.93,14.47,28.4,0.0,1,0
2025-10-04,5,10,Dinner,139,73.29,65.07,8.22,29.0,0.0,0,0
2025-10-05,6,10,Breakfast,95,48.2,43.03,5.17,19.9,0.0,0,0
2025-10-05,6,10,Lunch,316,127.34,112.3,15.05,20.1,0.4,1,0
2025-10-05,6,10,Dinner,101,42.73,34.26,8.47,29.1,9.6,0,0
2025-10-06,0,10,Breakfast,165,98.11,70.04,28.06,23.1,0.0,0,0
2025-10-06,0,10,Lunch,306,142.72,105.43,37.29,30.4,0.0,0,0
2025-10-06,0,10,Dinner,223,108.28,81.14,27.14,25.4,3.3,0,0
2025-10-07,1,10,Breakfast,122,50.97,36.42,14.55,25.7,0.0,0,0
2025-10-07,1,10,Lunch,275,130.1,121.52,8.58,32.1,0.0,0,0
2025-10-07,1,10,Dinner,192,104.33,75.23,29.1,25.8,3.3,0,0
2025-10-08,2,10,Breakfast,162,86.83,78.81,8.01,28.0,0.0,0,0
2025-10-08,2,10,Lunch,288,163.87,114.72,49.15,19.9,0.0,0,0
2025-10-08,2,10,Dinner,194,114.01,83.3,30.71,28.2,0.0,0,0
2025-10-09,3,10,Breakfast,142,59.41,48.2,11.21,16.6,1.9,0,0
2025-10-09,3,10,Lunch,290,143.42,124.67,18.75,23.9,0.0,0,0
2025-10-09,3,10,Dinner,210,96.15,73.4,22.75,26.8,0.1,0,0
2025-10-10,4,10,Breakfast,136,72.7,57.92,14.77,19.0,0.0,0,0
2025-10-10,4,10,Lunch,284,151.48,114.9,36.58,21.6,0.0,0,0
2025-10-10,4,10,Dinner,238,122.12,107.32,14.79,32.6,0.0,0,0
2025-10-11,5,10,Breakfast,111,65.65,46.94,18.7,26.5,0.0,0,1
2025-10-11,5,10,Lunch,228,120.12,94.71,25.41,18.4,0.0,0,1
2025-10-11,5,10,Dinner,130,59.63,42.24,17.39,16.9,4.1,0,0
2025-10-12,6,10,Breakfast,101,42.92,39.24,3.67,24.0,0.0,0,0
2025-10-12,6,10,Lunch,171,89.17,73.04,16.13,18.3,0.0,0,0
2025-10-12,6,10,Dinner,128,74.95,58.7,16.25,31.3,0.0,0,0
2025-10-13,0,10,Breakfast,150,67.81,50.47,17.34,23.3,0.0,0,0
2025-10-13,0,10,Lunch,419,241.16,222.78,18.38,26.5,0.0,0,1
2025-10-13,0,10,Dinner,225,131.49,96.67,34.82,18.7,0.7,0,0
2025-10-14,1,10,Breakfast,127,50.82,45.2,5.63,26.6,0.0,0,0
2025-10-14,1,10,Lunch,297,145.39,129.95,15.44,29.5,0.0,0,0
2025-10-14,1,10,Dinner,205,91.43,67.39,24.04,15.1,0.0,0,0
2025-10-15,2,10,Breakfast,166,97.49,87.92,9.57,31.6,0.0,0,0
2025-10-15,2,10,Lunch,329,135.34,127.85,7.49,17.9,0.6,0,0
2025-10-15,2,10,Dinner,241,125.91,110.68,15.23,31.8,0.0,0,0
2025-10-16,3,10,Breakfast,142,67.36,61.42,5.94,32.5,0.0,0,0
2025-10-16,3,10,Lunch,333,144.4,136.17,8.23,23.0,0.0,0,0
2025-10-16,3,10,Dinner,200,90.45,74.89,15.56,25.9,0.0,0,0
